37.793344, -122.416174
37.793513, -122.416228
37.793683, -122.416281
37.793844, -122.416313
37.794013, -122.416324
37.794191, -122.416388
37.794369, -122.416410
37.794547, -122.416464
37.794725, -122.416496
37.794912, -122.416539
37.795090, -122.416571
37.795268, -122.416603
37.795446, -122.416635
37.795616, -122.416667
37.795794, -122.416700
37.795972, -122.416742
37.796158, -122.416785
37.796345, -122.416818
37.796531, -122.416818
37.796709, -122.416871
37.796879, -122.416914
37.797040, -122.416936
37.797210, -122.416984
37.797388, -122.416995
37.797574, -122.417049
37.797752, -122.417081
37.797939, -122.417113
37.798117, -122.417167
37.798303, -122.417199
37.798490, -122.417231
37.798676, -122.417274
37.798854, -122.417328
37.799041, -122.417360
37.799227, -122.417392
37.799405, -122.417435
37.799600, -122.417478
37.799770, -122.417510
37.799939, -122.417531
37.800109, -122.417585
37.800278, -122.417628
37.800448, -122.417660
37.800626, -122.417692
37.800804, -122.417746
37.800982, -122.417789
37.801177, -122.417810
37.801355, -122.417843
37.801525, -122.417864
37.801720, -122.417907
37.801898, -122.417939
37.802076, -122.417993
37.802254, -122.418036
37.802440, -122.418068
37.802627, -122.418111
37.802805, -122.418132
37.802983, -122.418186
37.803161, -122.418218
37.803339, -122.418240
37.803525, -122.418282
37.803712, -122.418304
37.803890, -122.418347
37.804093, -122.418368
37.804280, -122.418400
37.804466, -122.418433
37.804636, -122.418486
37.804814, -122.418508
37.805000, -122.418540
37.805195, -122.418572
37.805390, -122.418637
37.805585, -122.418690
37.805772, -122.418733
37.805916, -122.418781
37.806077, -122.418781
37.806272, -122.418792
37.806459, -122.418835
37.806628, -122.418878
37.806815, -122.418899
37.807001, -122.418942
37.807196, -122.418996
37.807374, -122.419017
37.807552, -122.419028
37.807713, -122.419060
37.807883, -122.419071
37.808061, -122.419146
37.808213, -122.419178
37.808332, -122.419200
