37.798890, -122.398737
37.798877, -122.398860
37.798877, -122.398973
37.798864, -122.399070
37.798851, -122.399166
37.798839, -122.399257
37.798826, -122.399349
37.798817, -122.399440
37.798805, -122.399520
37.798796, -122.399606
37.798784, -122.399687
37.798775, -122.399767
37.798771, -122.399847
37.798758, -122.399933
37.798745, -122.400008
37.798733, -122.400089
37.798720, -122.400175
37.798712, -122.400261
37.798707, -122.400352
37.798682, -122.400432
37.798682, -122.400523
37.798669, -122.400615
37.798648, -122.400700
37.798648, -122.400786
37.798635, -122.400877
37.798627, -122.400958
37.798610, -122.401038
37.798606, -122.401124
37.798593, -122.401199
37.798584, -122.401274
37.798576, -122.401350
37.798572, -122.401430
37.798559, -122.401505
37.798542, -122.401586
37.798538, -122.401661
37.798529, -122.401736
37.798521, -122.401805
37.798512, -122.401886
37.798500, -122.401966
37.798487, -122.402052
37.798474, -122.402133
37.798447, -122.402289
37.798442, -122.402375
37.798430, -122.402460
37.798425, -122.402552
37.798421, -122.402637
37.798409, -122.402718
37.798396, -122.402804
37.798362, -122.402890
37.798358, -122.402981
37.798358, -122.403077
37.798345, -122.403163
37.798336, -122.403233
37.798324, -122.403313
37.798315, -122.403394
37.798303, -122.403469
37.798298, -122.403565
37.798286, -122.403630
37.798273, -122.403710
37.798260, -122.403802
37.798239, -122.403898
37.798235, -122.403973
37.798222, -122.404048
37.798222, -122.404129
37.798201, -122.404209
37.798205, -122.404295
37.798175, -122.404370
37.798180, -122.404472
37.798163, -122.404547
37.798154, -122.404638
37.798150, -122.404724
37.798133, -122.404815
37.798133, -122.404907
37.798108, -122.405003
37.798106, -122.405073
37.798093, -122.405159
37.798080, -122.405244
37.798072, -122.405336
37.798059, -122.405432
37.798051, -122.405513
37.798047, -122.405598
37.798030, -122.405679
37.798025, -122.405759
37.798017, -122.405845
37.798004, -122.405926
37.797991, -122.406006
37.797979, -122.406092
37.797970, -122.406172
37.797966, -122.406269
37.797953, -122.406355
37.797945, -122.406446
37.797919, -122.406521
37.797919, -122.406612
37.797890, -122.406698
37.797890, -122.406789
37.797877, -122.406870
37.797869, -122.406956
37.797860, -122.407047
37.797852, -122.407122
37.797843, -122.407213
37.797826, -122.407294
37.797826, -122.407379
37.797809, -122.407471
37.797792, -122.407551
37.797779, -122.407642
37.797779, -122.407733
37.797775, -122.407814
37.797758, -122.407905
37.797746, -122.407996
37.797733, -122.408082
37.797720, -122.408168
37.797712, -122.408259
37.797707, -122.408340
37.797690, -122.408415
37.797686, -122.408495
37.797674, -122.408570
37.797669, -122.408656
37.797657, -122.408731
37.797644, -122.408817
37.797635, -122.408903
37.797631, -122.408983
37.797610, -122.409075
37.797610, -122.409155
37.797597, -122.409230
37.797576, -122.409311
37.797563, -122.409391
37.797555, -122.409472
37.797534, -122.409573
37.797529, -122.409665
37.797512, -122.409756
37.797500, -122.409842
37.797495, -122.409933
37.797483, -122.410013
37.797483, -122.410099
37.797487, -122.410201
37.797474, -122.410303
37.797470, -122.410384
37.797457, -122.410475
37.797457, -122.410391
37.797452, -122.410482
37.797440, -122.410573
37.797414, -122.410659
37.797393, -122.410739
37.797376, -122.410825
37.797359, -122.410905
37.797342, -122.410986
37.797325, -122.411061
37.797338, -122.411147
37.797342, -122.411249
37.797351, -122.411340
37.797355, -122.411420
37.797346, -122.411496
37.797334, -122.411576
37.797321, -122.411657
37.797308, -122.411737
37.797287, -122.411817
37.797291, -122.411898
37.797279, -122.411973
37.797274, -122.412053
37.797257, -122.412123
37.797253, -122.412204
37.797240, -122.412284
37.797224, -122.412365
37.797219, -122.412445
37.797207, -122.412526
37.797202, -122.412611
37.797181, -122.412692
37.797177, -122.412767
37.797168, -122.412853
37.797151, -122.412939
37.797135, -122.413008
37.797130, -122.413094
37.797122, -122.413175
37.797105, -122.413244
37.797092, -122.413330
37.797075, -122.413405
37.797065, -122.413481
37.797048, -122.413567
37.797027, -122.413647
37.797014, -122.413733
37.797006, -122.413813
37.796985, -122.413899
37.796976, -122.413980
37.796972, -122.414060
37.796959, -122.414141
37.796946, -122.414226
37.796938, -122.414318
37.796925, -122.414398
37.796904, -122.414500
37.796896, -122.414591
37.796891, -122.414672
37.796883, -122.414752
37.796870, -122.414833
37.796862, -122.414908
37.796853, -122.414993
37.796845, -122.415079
37.796832, -122.415160
37.796824, -122.415240
37.796811, -122.415310
37.796802, -122.415390
37.796790, -122.415466
37.796781, -122.415551
37.796764, -122.415632
37.796756, -122.415718
37.796747, -122.415798
37.796739, -122.415873
37.796735, -122.415954
37.796705, -122.416040
37.796696, -122.416131
37.796681, -122.416206
37.796694, -122.416313
37.796677, -122.416394
37.796664, -122.416469
37.796656, -122.416549
37.796639, -122.416646
37.796635, -122.416737
37.796630, -122.416818
37.796609, -122.416887
37.796601, -122.416968
37.796596, -122.417054
37.796592, -122.417134
37.796592, -122.417215
37.796596, -122.417359
37.796558, -122.417418
37.796529, -122.417633
37.796541, -122.417719
37.796546, -122.417810
37.796533, -122.417885
37.796516, -122.417960
37.796516, -122.418046
37.796503, -122.418105
37.796490, -122.418180
37.796482, -122.418266
37.796473, -122.418352
37.796461, -122.418448
37.796461, -122.418524
37.796440, -122.418599
37.796435, -122.418679
37.796418, -122.418770
37.796414, -122.418856
37.796410, -122.418947
37.796397, -122.419022
37.796376, -122.419103
37.796367, -122.419189
37.796359, -122.419269
37.796342, -122.419344
37.796334, -122.419425
37.796325, -122.419516
37.796317, -122.419591
37.796312, -122.419672
37.796300, -122.419747
37.796287, -122.419838
37.796274, -122.419929
37.796270, -122.420015
37.796253, -122.420111
37.796249, -122.420197
37.796189, -122.420176
37.796160, -122.420267
37.796160, -122.420364
37.796151, -122.420449
37.796151, -122.420546
37.796143, -122.420642
37.796143, -122.420728
37.796126, -122.420820
37.796122, -122.420905
37.796117, -122.420991
37.796117, -122.421066
37.796096, -122.421147
37.796088, -122.421233
37.796071, -122.421318
37.796058, -122.421404
37.796054, -122.421474
37.796041, -122.421549
37.796024, -122.421619
37.796016, -122.421705
37.796007, -122.421780
37.795978, -122.421855
37.795965, -122.421935
37.795952, -122.422016
37.795939, -122.422091
37.795931, -122.422182
37.795914, -122.422263
37.795899, -122.422274
37.795895, -122.422376
37.795882, -122.422462
37.795878, -122.422553
37.795861, -122.422644
37.795848, -122.422719
37.795840, -122.422805
37.795831, -122.422891
37.795818, -122.422971
37.795810, -122.423052
37.795806, -122.423132
37.795801, -122.423223
37.795784, -122.423315
37.795780, -122.423390
37.795767, -122.423475
37.795734, -122.423551
37.795729, -122.423631
37.795717, -122.423722
37.795717, -122.423803
37.795695, -122.423889
37.795691, -122.423969
37.795678, -122.424071
37.795678, -122.424157
